,time,confidence
822,2019.07.03 15:30,0.6
823,2019.07.03 16:45,0.75
824,2019.07.03 17:00,0.65
825,2019.07.03 17:00,0.6
826,2019.07.03 17:30,0.6
827,2019.07.05 15:30,0.8
828,2019.07.05 15:30,0.6
829,2019.07.09 15:45,0.5
830,2019.07.09 17:00,0.6
831,2019.07.10 17:00,0.5
832,2019.07.10 17:30,0.8
833,2019.07.10 20:00,0.5
834,2019.07.11 15:30,0.8
835,2019.07.11 15:30,0.5
836,2019.07.11 15:30,0.8
837,2019.07.11 15:30,0.9
838,2019.07.11 15:30,0.8
839,2019.07.11 15:30,0.6
840,2019.07.11 17:00,0.5
841,2019.07.11 20:00,0.5
842,2019.07.12 15:30,0.5
843,2019.07.16 15:30,0.8
844,2019.07.16 15:30,0.8
845,2019.07.16 20:00,0.5
846,2019.07.17 17:30,0.6
847,2019.07.18 15:30,0.85
848,2019.07.18 15:30,0.6
849,2019.07.23 17:00,0.6
850,2019.07.24 16:45,0.6
851,2019.07.24 16:45,0.75
852,2019.07.24 17:00,0.8
853,2019.07.24 17:30,0.8
854,2019.07.25 15:30,0.8
855,2019.07.25 15:30,0.8
856,2019.07.26 15:30,0.6
857,2019.07.26 15:30,0.8
858,2019.07.30 15:30,0.5
859,2019.07.30 15:30,0.8
860,2019.07.30 17:00,0.8
861,2019.07.31 15:15,0.8
862,2019.07.31 16:45,0.65
863,2019.07.31 17:30,0.65
864,2019.07.31 21:00,0.5
865,2019.07.31 21:30,0.5
866,2019.08.01 15:30,0.6
867,2019.08.01 16:45,0.8
868,2019.08.01 17:00,0.6
869,2019.08.01 17:00,0.65
870,2019.08.02 15:30,0.6
871,2019.08.02 15:30,0.6
872,2019.08.02 15:30,0.8
873,2019.08.05 16:45,0.8
874,2019.08.05 17:00,0.6
875,2019.08.05 17:00,0.6
876,2019.08.06 17:00,0.6
877,2019.08.07 17:30,0.8
878,2019.08.07 20:00,0.5
879,2019.08.08 15:30,0.8
880,2019.08.08 20:00,0.5
881,2019.08.09 15:30,0.8
882,2019.08.13 15:30,0.5
883,2019.08.13 15:30,0.5
884,2019.08.13 15:30,0.8
885,2019.08.13 15:30,0.8
886,2019.08.13 15:30,0.8
887,2019.08.14 17:30,0.6
888,2019.08.15 15:30,0.8
889,2019.08.15 15:30,0.9
890,2019.08.15 15:30,0.8
891,2019.08.15 15:30,0.9
892,2019.08.21 17:00,0.8
893,2019.08.21 17:30,0.6
894,2019.08.22 15:30,0.8
895,2019.08.22 16:45,0.6
896,2019.08.22 16:45,0.65
897,2019.08.23 17:00,0.5
898,2019.08.23 17:00,0.6
899,2019.08.26 15:30,0.8
900,2019.08.27 17:00,0.8
901,2019.08.28 17:30,0.8
902,2019.08.29 15:30,0.5
903,2019.08.29 15:30,0.6
904,2019.08.29 15:30,0.6
905,2019.08.30 15:30,0.8
906,2019.08.30 15:30,0.5
907,2019.08.30 16:45,0.8
908,2019.09.03 16:45,0.8
909,2019.09.03 17:00,0.65
910,2019.09.03 17:00,0.8
911,2019.09.05 15:15,0.8
912,2019.09.05 15:30,0.6
913,2019.09.05 16:45,0.6
914,2019.09.05 17:00,0.65
915,2019.09.05 17:00,0.8
916,2019.09.05 18:00,0.6
917,2019.09.06 15:30,0.8
918,2019.09.06 15:30,0.8
919,2019.09.06 19:30,0.5
920,2019.09.10 17:00,0.65
921,2019.09.11 15:30,0.8
922,2019.09.11 17:30,0.8
923,2019.09.11 20:00,0.5
924,2019.09.12 15:30,0.8
925,2019.09.12 15:30,0.8
926,2019.09.12 15:30,0.5
927,2019.09.12 15:30,0.5
928,2019.09.12 15:30,0.8
929,2019.09.12 15:30,0.8
930,2019.09.12 20:00,0.5
931,2019.09.13 15:30,0.8
932,2019.09.13 15:30,0.8
933,2019.09.18 17:30,0.65
934,2019.09.18 21:00,0.5
935,2019.09.18 21:30,0.5
936,2019.09.19 15:30,0.8
937,2019.09.19 15:30,0.6
938,2019.09.19 17:00,0.8
939,2019.09.23 16:45,0.8
940,2019.09.23 16:45,0.8
941,2019.09.24 17:00,0.8
942,2019.09.25 17:00,0.8
943,2019.09.25 17:30,0.6
944,2019.09.26 15:30,0.5
945,2019.09.26 15:30,0.6
946,2019.09.26 15:30,0.5
947,2019.09.27 15:30,0.8
948,2019.09.27 15:30,0.8
949,2019.09.27 15:30,0.5
950,2019.09.30 16:45,0.65
951,2019.10.01 16:45,0.6
952,2019.10.01 17:00,0.8
953,2019.10.01 17:00,0.65
954,2019.10.02 15:15,0.6
955,2019.10.02 17:30,0.65
956,2019.10.03 15:30,0.6
957,2019.10.03 16:45,0.5
958,2019.10.03 17:00,0.8
959,2019.10.03 17:00,0.65
960,2019.10.04 15:30,0.8
961,2019.10.04 15:30,0.6
962,2019.10.04 15:30,0.5
963,2019.10.04 21:00,0.5
964,2019.10.07 20:00,0.5
965,2019.10.08 15:30,0.8
966,2019.10.08 21:30,0.5
967,2019.10.09 17:00,0.65
968,2019.10.09 17:30,0.8
969,2019.10.09 18:00,0.5
970,2019.10.09 20:00,0.5
971,2019.10.10 15:30,0.6
972,2019.10.10 15:30,0.8
973,2019.10.10 15:30,0.9
974,2019.10.10 15:30,0.5
975,2019.10.10 15:30,0.8
976,2019.10.10 15:30,0.5
977,2019.10.10 20:00,0.5
978,2019.10.16 15:30,0.8
979,2019.10.16 15:30,0.8
980,2019.10.17 15:30,0.6
981,2019.10.17 15:30,0.8
982,2019.10.17 18:00,0.8
983,2019.10.22 17:00,0.6
984,2019.10.23 17:30,0.8
985,2019.10.24 15:30,0.6
986,2019.10.24 15:30,0.8
987,2019.10.24 16:45,0.6
988,2019.10.24 16:45,0.8
989,2019.10.24 17:00,0.8
990,2019.10.29 17:00,0.65
991,2019.10.30 15:15,0.6
992,2019.10.30 15:30,0.6
993,2019.10.30 15:30,0.8
994,2019.10.30 17:30,0.6
995,2019.10.30 21:00,0.5
996,2019.10.30 21:30,0.5
997,2019.10.31 15:30,0.8
998,2019.10.31 15:30,0.5
999,2019.10.31 15:30,0.65
1000,2019.10.31 16:45,0.65
1001,2019.11.01 15:30,0.8
1002,2019.11.01 15:30,0.6
1003,2019.11.01 15:30,0.8
1004,2019.11.01 16:45,0.6
1005,2019.11.01 17:00,0.6
1006,2019.11.01 17:00,0.65
1007,2019.11.05 17:45,0.6
1008,2019.11.05 18:00,0.6
1009,2019.11.05 18:00,0.6
1010,2019.11.05 18:00,0.6
1011,2019.11.06 18:30,0.8
1012,2019.11.06 21:00,0.6
1013,2019.11.07 16:30,0.8
1014,2019.11.07 21:00,0.6
1015,2019.11.13 16:30,0.8
1016,2019.11.13 16:30,0.8
1017,2019.11.13 16:30,0.5
1018,2019.11.13 16:30,0.5
1019,2019.11.13 16:30,0.9
1020,2019.11.13 19:00,0.5
1021,2019.11.14 16:30,0.65
1022,2019.11.14 16:30,0.9
1023,2019.11.14 18:00,0.5
1024,2019.11.14 19:00,0.6
1025,2019.11.15 16:30,0.5
1026,2019.11.15 16:30,0.5
1027,2019.11.20 18:30,0.6
1028,2019.11.21 16:30,0.6
1029,2019.11.21 16:30,0.6
1030,2019.11.21 18:00,0.75
1031,2019.11.22 17:45,0.8
1032,2019.11.22 17:45,0.8
1033,2019.11.26 03:00,0.5
1034,2019.11.26 18:00,0.65
1035,2019.11.26 18:00,0.8
1036,2019.11.27 16:30,0.8
1037,2019.11.27 16:30,0.5
1038,2019.11.27 16:30,0.8
1039,2019.11.27 16:30,0.8
1040,2019.11.27 17:45,0.6
1041,2019.11.27 18:00,0.5
1042,2019.11.27 18:00,0.6
1043,2019.11.27 18:30,0.6
1044,2019.12.02 17:45,0.75
1045,2019.12.02 18:00,0.65
1046,2019.12.02 18:00,0.6
1047,2019.12.04 16:15,0.8
1048,2019.12.04 17:45,0.5
1049,2019.12.04 18:00,0.6
1050,2019.12.04 18:00,0.6
1051,2019.12.04 18:30,0.8
1052,2019.12.05 16:30,0.8
1053,2019.12.06 16:30,0.9
1054,2019.12.06 16:30,0.8
1055,2019.12.10 21:00,0.5
1056,2019.12.11 16:30,0.5
1057,2019.12.11 16:30,0.65
1058,2019.12.11 16:30,0.5
1059,2019.12.11 16:30,0.9
1060,2019.12.11 16:30,0.8
1061,2019.12.11 18:30,0.6
1062,2019.12.11 22:00,0.5
1063,2019.12.11 22:30,0.1
1064,2019.12.12 16:30,0.8
1065,2019.12.12 16:30,0.8
1066,2019.12.12 21:00,0.5
1067,2019.12.13 16:30,0.8
1068,2019.12.13 16:30,0.8
1069,2019.12.16 17:45,0.8
1070,2019.12.16 17:45,0.6
1071,2019.12.17 18:00,0.8
1072,2019.12.18 18:30,0.6
1073,2019.12.19 16:30,0.8
1074,2019.12.19 16:30,0.6
1075,2019.12.19 18:00,0.5
1076,2019.12.20 16:30,0.8
1077,2019.12.20 16:30,0.5
1078,2019.12.20 18:00,0.5
1079,2019.12.20 18:00,0.5
1080,2019.12.23 16:30,0.8
1081,2019.12.23 18:00,0.8
1082,2019.12.26 16:30,0.6
1083,2019.12.27 19:00,0.8
1084,2019.12.30 17:45,0.8
1085,2019.12.31 18:00,0.8
1086,2020.01.02 16:30,0.5
1087,2020.01.02 17:45,0.6
1088,2020.01.03 18:00,0.6
1089,2020.01.03 18:00,0.8
1090,2020.01.03 19:00,0.8
1091,2020.01.06 17:45,0.8
1092,2020.01.07 18:00,0.6
1093,2020.01.07 18:00,0.8
1094,2020.01.08 16:15,0.8
1095,2020.01.08 18:30,0.6
1096,2020.01.08 21:00,0.6
1097,2020.01.09 16:30,0.8
1098,2020.01.09 21:00,0.5
1099,2020.01.10 16:30,0.5
1100,2020.01.10 16:30,0.8
1101,2020.01.10 16:30,0.8
1102,2020.01.14 16:30,0.8
1103,2020.01.14 16:30,0.6
1104,2020.01.14 16:30,0.5
1105,2020.01.14 16:30,0.8
1106,2020.01.14 16:30,0.5
1107,2020.01.15 16:30,0.5
1108,2020.01.15 18:30,0.6
1109,2020.01.16 16:30,0.8
1110,2020.01.16 16:30,0.85
1111,2020.01.16 16:30,0.9
1112,2020.01.16 16:30,0.5
1113,2020.01.17 18:00,0.65
1114,2020.01.22 18:00,0.8
1115,2020.01.23 16:30,0.8
1116,2020.01.23 19:00,0.6
1117,2020.01.24 17:45,0.8
1118,2020.01.24 17:45,0.6
1119,2020.01.27 18:00,0.6
1120,2020.01.28 16:30,0.85
1121,2020.01.28 18:00,0.8
1122,2020.01.29 18:30,0.6
1123,2020.01.29 22:00,0.5
1124,2020.01.29 22:30,0.5
1125,2020.01.30 16:30,0.65
1126,2020.01.30 16:30,0.8
1127,2020.01.30 16:30,0.8
1128,2020.01.31 16:30,0.8
1129,2020.01.31 16:30,0.5
1130,2020.01.31 17:45,0.65
1131,2020.02.03 17:45,0.65
1132,2020.02.03 18:00,0.8
1133,2020.02.03 18:00,0.8
1134,2020.02.05 16:15,0.85
1135,2020.02.05 17:45,0.65
1136,2020.02.05 18:00,0.8
1137,2020.02.05 18:00,0.6
1138,2020.02.05 18:30,0.65
1139,2020.02.06 16:30,0.8
1140,2020.02.07 16:30,0.8
1141,2020.02.07 16:30,0.8
1142,2020.02.07 16:30,0.6
1143,2020.02.11 18:00,0.5
1144,2020.02.11 18:00,0.8
1145,2020.02.12 18:00,0.5
1146,2020.02.12 18:30,0.8
1147,2020.02.12 21:00,0.5
1148,2020.02.13 16:30,0.8
1149,2020.02.13 16:30,0.6
1150,2020.02.13 16:30,0.5
1151,2020.02.13 16:30,0.8
1152,2020.02.13 16:30,0.8
1153,2020.02.13 16:30,0.9
1154,2020.02.13 21:00,0.6
1155,2020.02.14 16:30,0.5
1156,2020.02.14 16:30,0.5
1157,2020.02.19 16:30,0.9
1158,2020.02.20 16:30,0.9
1159,2020.02.20 16:30,0.8
1160,2020.02.20 19:00,0.6
1161,2020.02.21 17:45,0.6
1162,2020.02.21 17:45,0.65
1163,2020.02.21 18:00,0.6
1164,2020.02.25 18:00,0.6
1165,2020.02.26 18:00,0.8
1166,2020.02.26 18:30,0.6
1167,2020.02.27 16:30,0.6
1168,2020.02.27 16:30,0.5
1169,2020.02.27 16:30,0.5
1170,2020.02.27 16:30,0.6
1171,2020.02.28 16:30,0.5
1172,2020.02.28 16:30,0.5
1173,2020.02.28 17:45,0.8
1174,2020.03.02 17:45,0.6
1175,2020.03.02 18:00,0.6
1176,2020.03.02 18:00,0.8
1177,2020.03.03 18:00,0.5
1178,2020.03.03 19:00,0.5
1179,2020.03.04 16:15,0.6
1180,2020.03.04 17:45,0.5
1181,2020.03.04 18:00,0.8
1182,2020.03.04 18:00,0.65
1183,2020.03.04 18:30,0.6
1184,2020.03.05 16:30,0.5
1185,2020.03.06 16:30,0.5
1186,2020.03.06 16:30,0.85
1187,2020.03.06 16:30,0.8
1188,2020.03.11 15:30,0.5
1189,2020.03.11 15:30,0.6
1190,2020.03.11 15:30,0.8
1191,2020.03.11 15:30,0.8
1192,2020.03.11 15:30,0.8
1193,2020.03.11 17:30,0.65
1194,2020.03.11 20:00,0.5
1195,2020.03.12 15:30,0.8
1196,2020.03.12 15:30,0.8
1197,2020.03.12 20:00,0.5
1198,2020.03.16 00:00,0.5
1199,2020.03.16 01:30,0.5
1200,2020.03.17 15:30,0.8
1201,2020.03.17 15:30,0.8
1202,2020.03.17 17:00,0.6
1203,2020.03.18 17:30,0.6
1204,2020.03.19 15:30,0.8
1205,2020.03.19 15:30,0.9
1206,2020.03.20 17:00,0.8
1207,2020.03.24 16:45,0.6
1208,2020.03.24 16:45,0.8
1209,2020.03.24 17:00,0.8
1210,2020.03.25 15:30,0.9
1211,2020.03.25 17:30,0.6
1212,2020.03.26 15:30,0.9
1213,2020.03.26 15:30,0.5
1214,2020.03.26 15:30,0.5
1215,2020.03.27 15:30,0.8
1216,2020.03.27 15:30,0.9
1217,2020.03.31 16:45,0.65
1218,2020.03.31 17:00,0.8
1219,2020.04.01 15:15,0.9
1220,2020.04.01 16:45,0.65
1221,2020.04.01 17:00,0.65
1222,2020.04.01 17:00,0.6
1223,2020.04.01 17:30,0.8
1224,2020.04.02 15:30,0.9
1225,2020.04.03 15:30,0.9
1226,2020.04.03 15:30,0.8
1227,2020.04.03 15:30,0.85
1228,2020.04.03 16:45,0.8
1229,2020.04.03 17:00,0.6
1230,2020.04.03 17:00,0.65
1231,2020.04.07 17:00,0.6
1232,2020.04.07 20:00,0.5
1233,2020.04.08 17:30,0.8
1234,2020.04.08 20:00,0.5
1235,2020.04.09 15:30,0.8
1236,2020.04.09 15:30,0.9
1237,2020.04.09 17:00,0.5
1238,2020.04.10 15:30,0.9
1239,2020.04.10 15:30,0.8
1240,2020.04.10 15:30,0.65
1241,2020.04.10 15:30,0.9
1242,2020.04.10 15:30,0.5
1243,2020.04.15 15:30,0.8
1244,2020.04.15 15:30,0.8
1245,2020.04.15 17:30,0.8
1246,2020.04.16 15:30,0.8
1247,2020.04.16 15:30,0.9
1248,2020.04.21 17:00,0.65
1249,2020.04.22 17:30,0.6
1250,2020.04.23 15:30,0.8
1251,2020.04.23 16:45,0.8
1252,2020.04.23 16:45,0.8
1253,2020.04.23 17:00,0.8
1254,2020.04.24 15:30,0.8
1255,2020.04.28 17:00,0.8
1256,2020.04.29 15:30,0.8
1257,2020.04.29 15:30,0.8
1258,2020.04.29 17:30,0.6
1259,2020.04.29 21:00,0.5
1260,2020.04.29 21:30,0.5
1261,2020.04.30 15:30,0.9
1262,2020.04.30 15:30,0.8
1263,2020.04.30 15:30,0.5
1264,2020.04.30 16:45,0.8
1265,2020.05.01 16:45,0.6
1266,2020.05.01 17:00,0.65
1267,2020.05.01 17:00,0.8
1268,2020.05.05 16:45,0.6
1269,2020.05.05 17:00,0.8
1270,2020.05.05 17:00,0.8
1271,2020.05.06 15:15,0.9
1272,2020.05.06 17:30,0.6
1273,2020.05.07 15:30,0.8
1274,2020.05.08 15:30,0.9
1275,2020.05.08 15:30,0.9
1276,2020.05.12 15:30,0.5
1277,2020.05.12 15:30,0.65
1278,2020.05.12 15:30,0.8
1279,2020.05.12 15:30,0.8
1280,2020.05.12 15:30,0.8
1281,2020.05.12 20:00,0.5
1282,2020.05.13 15:30,0.8
1283,2020.05.13 16:00,0.5
1284,2020.05.13 17:30,0.8
1285,2020.05.13 20:00,0.6
1286,2020.05.14 15:30,0.8
1287,2020.05.15 15:30,0.8
1288,2020.05.15 15:30,0.8
1289,2020.05.15 17:00,0.8
1290,2020.05.19 17:00,0.5
1291,2020.05.20 17:30,0.8
1292,2020.05.21 15:30,0.8
1293,2020.05.21 15:30,0.8
1294,2020.05.21 16:45,0.8
1295,2020.05.21 16:45,0.85
1296,2020.05.21 17:00,0.8
1297,2020.05.21 21:30,0.5
1298,2020.05.26 17:00,0.65
1299,2020.05.26 17:00,0.8
1300,2020.05.28 15:30,0.9
1301,2020.05.28 15:30,0.65
1302,2020.05.28 15:30,0.6
1303,2020.05.28 15:30,0.8
1304,2020.05.28 18:00,0.8
1305,2020.05.29 15:30,0.8
1306,2020.05.29 15:30,0.8
1307,2020.05.29 16:45,0.8
1308,2020.06.01 16:45,0.5
1309,2020.06.01 17:00,0.8
1310,2020.06.01 17:00,0.6
1311,2020.06.03 15:15,0.8
1312,2020.06.03 16:45,0.8
1313,2020.06.03 17:00,0.6
1314,2020.06.03 17:00,0.8
1315,2020.06.03 17:30,0.6
1316,2020.06.04 15:30,0.8
1317,2020.06.05 15:30,0.6
1318,2020.06.05 15:30,0.9
1319,2020.06.09 17:00,0.8
1320,2020.06.09 20:00,0.5
1321,2020.06.10 15:30,0.8
1322,2020.06.10 15:30,0.9
1323,2020.06.10 15:30,0.8
1324,2020.06.10 15:30,0.5
1325,2020.06.10 15:30,0.6
1326,2020.06.10 17:30,0.65
1327,2020.06.10 21:00,0.5
1328,2020.06.10 21:30,0.5
1329,2020.06.11 15:30,0.8
1330,2020.06.11 15:30,0.8
1331,2020.06.11 20:00,0.6
1332,2020.06.16 15:30,0.8
1333,2020.06.16 15:30,0.85
1334,2020.06.16 17:00,0.5
1335,2020.06.17 17:30,0.8
1336,2020.06.17 19:00,0.5
1337,2020.06.18 15:30,0.85
1338,2020.06.18 15:30,0.8
1339,2020.06.19 20:00,0.5
1340,2020.06.22 17:00,0.8
1341,2020.06.23 16:45,0.6
1342,2020.06.23 16:45,0.8
1343,2020.06.23 17:00,0.8
1344,2020.06.24 17:30,0.65
1345,2020.06.25 15:30,0.9
1346,2020.06.25 15:30,0.6
1347,2020.06.25 15:30,0.85
1348,2020.06.25 15:30,0.5
1349,2020.06.26 15:30,0.9
1350,2020.06.26 15:30,0.8
1351,2020.06.30 16:45,0.6
1352,2020.06.30 17:00,0.85
1353,2020.06.30 19:30,0.5
1354,2020.07.01 15:15,0.8
1355,2020.07.01 16:45,0.6
1356,2020.07.01 17:00,0.8
1357,2020.07.01 17:00,0.8
1358,2020.07.01 17:30,0.8
1359,2020.07.02 15:30,0.9
1360,2020.07.02 15:30,0.8
1361,2020.07.02 15:30,0.8
1362,2020.07.02 15:30,0.8
1363,2020.07.06 16:45,0.8
1364,2020.07.06 17:00,0.8
1365,2020.07.06 17:00,0.8
1366,2020.07.07 17:00,0.8
1367,2020.07.08 17:30,0.8
1368,2020.07.08 20:00,0.5
1369,2020.07.09 15:30,0.8
1370,2020.07.09 20:00,0.5
1371,2020.07.10 15:30,0.5
1372,2020.07.14 15:30,0.8
1373,2020.07.14 15:30,0.8
1374,2020.07.14 15:30,0.9
1375,2020.07.14 15:30,0.8
1376,2020.07.14 15:30,0.9
1377,2020.07.15 17:30,0.8
1378,2020.07.16 15:30,0.8
1379,2020.07.16 15:30,0.8
1380,2020.07.16 15:30,0.6
1381,2020.07.16 15:30,0.8
1382,2020.07.22 17:00,0.8
1383,2020.07.22 17:30,0.8
1384,2020.07.23 15:30,0.8
1385,2020.07.24 16:45,0.8
1386,2020.07.24 16:45,0.6
1387,2020.07.24 17:00,0.8
1388,2020.07.27 15:30,0.8
1389,2020.07.28 17:00,0.6
1390,2020.07.29 17:30,0.8
1391,2020.07.29 21:00,0.5
1392,2020.07.29 21:30,0.5
1393,2020.07.30 15:30,0.6
1394,2020.07.30 15:30,0.8
1395,2020.07.30 15:30,0.8
1396,2020.07.31 15:30,0.8
1397,2020.07.31 15:30,0.9
1398,2020.07.31 16:45,0.8
1399,2020.08.03 16:45,0.6
1400,2020.08.03 17:00,0.65
1401,2020.08.03 17:00,0.8
1402,2020.08.05 15:15,0.8
1403,2020.08.05 16:45,0.8
1404,2020.08.05 17:00,0.8
1405,2020.08.05 17:00,0.65
1406,2020.08.05 17:30,0.65
1407,2020.08.06 15:30,0.8
1408,2020.08.07 15:30,0.8
1409,2020.08.07 15:30,0.8
1410,2020.08.10 17:00,0.8
1411,2020.08.11 15:30,0.9
1412,2020.08.12 15:30,0.9
1413,2020.08.12 15:30,0.8
1414,2020.08.12 15:30,0.8
1415,2020.08.12 15:30,0.8
1416,2020.08.12 15:30,0.9
1417,2020.08.12 17:30,0.6
1418,2020.08.12 20:00,0.6
1419,2020.08.13 15:30,0.8
1420,2020.08.13 20:00,0.6
1421,2020.08.14 15:30,0.8
1422,2020.08.14 15:30,0.8
1423,2020.08.19 17:30,0.6
1424,2020.08.20 15:30,0.85
1425,2020.08.20 15:30,0.8
1426,2020.08.21 16:45,0.8
1427,2020.08.21 16:45,0.8
1428,2020.08.21 17:00,0.8
1429,2020.08.25 17:00,0.65
1430,2020.08.25 17:00,0.8
1431,2020.08.26 15:30,0.85
1432,2020.08.26 17:30,0.8
1433,2020.08.27 15:30,0.6
1434,2020.08.27 15:30,0.6
1435,2020.08.27 15:30,0.8
1436,2020.08.27 16:10,0.5
1437,2020.08.28 15:30,0.8
1438,2020.08.28 15:30,0.8
1439,2020.08.28 16:45,0.8
1440,2020.09.01 16:45,0.6
1441,2020.09.01 17:00,0.8
1442,2020.09.01 17:00,0.8
1443,2020.09.02 15:15,0.9
1444,2020.09.02 17:30,0.8
1445,2020.09.03 15:30,0.8
1446,2020.09.03 16:45,0.6
1447,2020.09.03 17:00,0.8
1448,2020.09.03 17:00,0.8
1449,2020.09.04 15:30,0.8
1450,2020.09.04 15:30,0.9
1451,2020.09.09 17:00,0.8
1452,2020.09.09 20:00,0.6
1453,2020.09.10 15:30,0.8
1454,2020.09.10 15:30,0.8
1455,2020.09.10 18:00,0.65
1456,2020.09.10 20:00,0.5
1457,2020.09.11 15:30,0.6
1458,2020.09.11 15:30,0.5
1459,2020.09.11 15:30,0.8
1460,2020.09.11 15:30,0.8
1461,2020.09.11 15:30,0.5
1462,2020.09.16 15:30,0.8
1463,2020.09.16 15:30,0.8
1464,2020.09.16 17:30,0.65
1465,2020.09.16 21:00,0.5
1466,2020.09.16 21:30,0.5
1467,2020.09.17 15:30,0.8
1468,2020.09.17 15:30,0.8
1469,2020.09.22 17:00,0.6
1470,2020.09.22 17:30,0.5
1471,2020.09.23 16:45,0.8
1472,2020.09.23 16:45,0.6
1473,2020.09.23 17:00,0.5
1474,2020.09.23 17:30,0.6
1475,2020.09.24 15:30,0.6
1476,2020.09.24 17:00,0.5
1477,2020.09.24 17:00,0.85
1478,2020.09.25 15:30,0.8
1479,2020.09.29 17:00,0.85
1480,2020.09.30 15:15,0.9
1481,2020.09.30 15:30,0.6
1482,2020.09.30 15:30,0.6
1483,2020.09.30 16:45,0.8
1484,2020.09.30 17:30,0.6
1485,2020.10.01 15:30,0.8
1486,2020.10.01 15:30,0.8
1487,2020.10.01 15:30,0.8
1488,2020.10.01 16:45,0.6
1489,2020.10.01 17:00,0.8
1490,2020.10.01 17:00,0.8
1491,2020.10.02 15:30,0.8
1492,2020.10.02 15:30,0.8
1493,2020.10.02 15:30,0.8
1494,2020.10.05 16:45,0.5
1495,2020.10.05 17:00,0.65
1496,2020.10.05 17:00,0.8
1497,2020.10.06 17:00,0.8
1498,2020.10.06 17:40,0.5
1499,2020.10.07 17:30,0.65
1500,2020.10.07 20:00,0.6
1501,2020.10.08 15:30,0.65
1502,2020.10.08 20:00,0.6
1503,2020.10.13 15:30,0.5
1504,2020.10.13 15:30,0.6
1505,2020.10.13 15:30,0.5
1506,2020.10.13 15:30,0.5
1507,2020.10.13 15:30,0.8
1508,2020.10.14 15:30,0.8
1509,2020.10.15 15:30,0.8
1510,2020.10.15 15:30,0.9
1511,2020.10.15 18:00,0.8
1512,2020.10.16 15:30,0.9
1513,2020.10.16 15:30,0.85
1514,2020.10.19 15:00,0.5
1515,2020.10.21 17:30,0.6
1516,2020.10.22 15:30,0.8
1517,2020.10.22 17:00,0.8
1518,2020.10.23 16:45,0.8
1519,2020.10.23 16:45,0.6
1520,2020.10.26 17:00,0.5
1521,2020.10.27 15:30,0.8
1522,2020.10.27 17:00,0.8
1523,2020.10.28 17:30,0.6
1524,2020.10.29 15:30,0.8
1525,2020.10.29 15:30,0.8
1526,2020.10.29 15:30,0.8
1527,2020.10.30 15:30,0.8
1528,2020.10.30 15:30,0.6
1529,2020.10.30 16:45,0.75
1530,2020.11.02 17:45,0.6
1531,2020.11.02 18:00,0.8
1532,2020.11.02 18:00,0.6
1533,2020.11.04 16:15,0.8
1534,2020.11.04 17:45,0.8
1535,2020.11.04 18:00,0.8
1536,2020.11.04 18:00,0.65
1537,2020.11.04 18:30,0.8
1538,2020.11.05 16:30,0.65
1539,2020.11.05 22:00,0.5
1540,2020.11.05 22:30,0.5
1541,2020.11.06 16:30,0.9
1542,2020.11.06 16:30,0.8
1543,2020.11.10 18:00,0.8
1544,2020.11.10 21:00,0.5
1545,2020.11.12 16:30,0.8
1546,2020.11.12 16:30,0.6
1547,2020.11.12 16:30,0.5
1548,2020.11.12 16:30,0.8
1549,2020.11.12 16:30,0.9
1550,2020.11.12 16:30,0.8
1551,2020.11.12 19:00,0.8
1552,2020.11.12 21:00,0.6
1553,2020.11.13 16:30,0.8
1554,2020.11.17 16:30,0.8
1555,2020.11.17 16:30,0.9
1556,2020.11.17 21:00,0.5
1557,2020.11.18 18:30,0.65
1558,2020.11.19 16:30,0.65
1559,2020.11.19 16:30,0.85
1560,2020.11.19 18:00,0.8
1561,2020.11.23 17:45,0.8
1562,2020.11.23 17:45,0.8
1563,2020.11.24 18:00,0.8
1564,2020.11.25 16:30,0.8
1565,2020.11.25 16:30,0.8
1566,2020.11.25 16:30,0.5
1567,2020.11.25 16:30,0.6
1568,2020.11.25 18:00,0.8
1569,2020.11.25 18:00,0.8
1570,2020.11.25 18:00,0.8
1571,2020.11.25 18:30,0.8
1572,2020.11.30 17:45,0.65
1573,2020.12.01 17:45,0.5
1574,2020.12.01 18:00,0.5
1575,2020.12.01 18:00,0.6
1576,2020.12.01 18:00,0.6
1577,2020.12.02 16:15,0.8
1578,2020.12.02 18:00,0.5
1579,2020.12.02 18:30,0.6
1580,2020.12.03 16:30,0.8
1581,2020.12.03 17:45,0.8
1582,2020.12.03 18:00,0.8
1583,2020.12.03 18:00,0.8
1584,2020.12.04 16:30,0.8
1585,2020.12.04 16:30,0.6
1586,2020.12.04 16:30,0.8
1587,2020.12.09 18:00,0.8
1588,2020.12.09 18:30,0.8
1589,2020.12.09 21:00,0.5
1590,2020.12.10 16:30,0.5
1591,2020.12.10 16:30,0.8
1592,2020.12.10 16:30,0.9
1593,2020.12.10 16:30,0.6
1594,2020.12.10 16:30,0.5
1595,2020.12.10 16:30,0.8
1596,2020.12.10 21:00,0.5
1597,2020.12.11 16:30,0.8
1598,2020.12.16 16:30,0.8
1599,2020.12.16 16:30,0.8
1600,2020.12.16 17:45,0.65
1601,2020.12.16 17:45,0.6
1602,2020.12.16 18:30,0.8
1603,2020.12.16 22:00,0.5
1604,2020.12.16 22:30,0.5
1605,2020.12.17 16:30,0.9
1606,2020.12.17 16:30,0.8
1607,2020.12.22 16:30,0.8
1608,2020.12.22 16:30,0.8
